age,day,campaign,pdays,month_new,job_new,marital_new,education_new,default_new,housing_new,loan_new,contact_new,poutcome_new,balance_new,duration_new,y
32,13,1,-1,8,9,1,1,0,0,1,0,3,199.0,363.0,1
32,18,1,-1,11,2,1,2,0,1,1,0,3,0.0,95.0,0
47,7,1,366,5,7,1,1,0,1,0,0,1,278.0,51.0,0
36,5,1,-1,6,10,2,0,0,1,0,2,3,1201.0,57.0,0
34,8,1,-1,7,9,2,2,0,0,0,0,3,783.0,281.0,1
39,20,1,-1,11,2,0,2,0,1,1,0,3,966.0,186.0,0
33,19,1,-1,11,4,1,2,0,0,0,0,3,1148.0,299.0,0
22,17,1,343,4,1,2,1,0,1,0,0,1,-7.0,84.0,0
45,8,1,-1,7,7,1,1,0,0,1,0,3,1343.0,220.0,0
32,7,2,-1,5,0,1,1,0,1,1,0,3,203.0,219.0,0
47,13,4,-1,5,9,1,1,0,1,1,2,3,449.0,92.0,0
37,18,1,-1,6,8,1,3,0,0,0,2,3,0.0,115.0,0
33,18,5,360,5,1,1,1,0,1,0,0,0,523.0,18.0,0
41,8,2,-1,8,9,2,1,0,1,1,0,3,413.0,292.0,0
31,22,3,187,3,4,2,2,0,0,0,0,2,3384.0,247.0,1
37,28,1,90,5,0,1,2,0,1,0,1,1,23.0,71.0,0
30,14,3,-1,5,4,2,2,0,1,0,2,3,1130.0,138.0,0
36,18,2,-1,11,7,2,1,0,0,0,0,3,461.0,434.0,0
51,11,5,-1,8,1,1,0,0,0,0,0,3,440.0,46.0,0
31,9,1,92,9,4,1,2,0,0,0,0,2,877.0,209.0,1
29,9,1,-1,5,9,2,2,0,1,0,2,3,433.0,247.0,0
54,17,1,326,4,1,2,1,0,1,0,0,0,105.0,226.0,0
45,18,1,355,5,9,0,1,0,1,1,0,0,-357.0,547.0,0
35,21,2,-1,7,9,1,1,0,1,0,0,3,1057.0,144.0,0
42,19,2,-1,11,4,2,2,0,1,0,0,3,515.0,501.0,0
33,21,1,184,11,0,0,1,0,1,0,0,0,335.0,347.0,0
29,18,4,-1,5,9,2,1,0,1,0,0,3,577.0,18.0,0
32,18,2,364,5,0,1,1,0,1,0,0,2,97.0,165.0,0
39,21,2,-1,8,9,1,1,0,0,0,0,3,22.0,76.0,0
54,13,2,-1,5,5,1,1,0,0,0,2,3,2626.0,151.0,0
56,12,1,-1,6,6,1,1,0,0,0,2,3,1113.0,138.0,0
46,6,5,-1,8,3,1,0,0,0,0,0,3,0.0,322.0,1
41,25,4,-1,6,1,1,0,0,0,0,2,3,381.0,305.0,0
56,2,1,-1,2,4,1,2,0,0,0,0,3,363.0,49.0,0
35,13,4,-1,5,1,1,0,0,1,0,2,3,11.0,326.0,0
34,6,2,-1,5,2,1,2,0,1,0,0,3,842.0,141.0,0
38,17,2,158,11,0,1,1,0,0,0,1,1,0.0,547.0,0
43,9,1,-1,7,5,2,0,0,0,1,1,3,140.0,52.0,0
29,6,4,-1,5,7,2,1,0,1,0,0,3,2.0,403.0,0
44,28,5,-1,7,9,0,1,0,0,0,0,3,0.0,264.0,0
38,14,1,-1,5,7,2,0,0,1,0,0,3,393.0,200.0,0
48,28,1,-1,1,9,1,1,0,0,0,0,3,220.0,73.0,0
53,19,4,107,11,4,1,2,0,0,0,0,0,2578.0,299.0,0
31,28,3,-1,7,1,2,1,0,1,0,0,3,-571.0,68.0,0
24,22,1,-1,5,4,2,2,0,0,0,0,3,3197.0,172.0,1
52,2,2,-1,2,7,1,1,0,1,0,0,3,820.0,135.0,0
70,25,5,125,2,4,1,1,0,0,0,0,0,4.0,511.0,1
45,8,2,-1,5,0,1,1,0,1,0,2,3,310.0,191.0,0
37,14,3,-1,7,2,1,2,0,0,0,0,3,41.0,388.0,1
34,29,2,-1,7,1,2,0,0,1,0,0,3,326.0,263.0,0
36,28,1,-1,8,4,1,2,0,0,0,0,3,200.0,131.0,0
31,20,2,-1,5,0,2,1,0,1,1,2,3,160.0,233.0,0
59,5,1,-1,6,3,1,0,0,0,0,2,3,500.0,94.0,0
35,21,1,412,7,0,2,1,0,0,0,0,1,321.0,143.0,0
46,7,4,-1,8,0,1,1,0,1,0,0,3,22.0,414.0,0
50,28,6,-1,8,1,1,0,0,0,0,0,3,403.0,119.0,0
60,5,1,-1,5,1,1,3,0,1,0,2,3,104.0,22.0,0
29,4,2,-1,6,7,1,2,0,1,0,2,3,0.0,113.0,0
32,7,2,-1,10,0,2,2,0,1,0,0,3,272.0,73.0,0
44,14,1,371,5,7,0,1,0,1,0,0,0,130.0,263.0,0
33,17,2,-1,7,1,1,1,0,1,1,0,3,-260.0,224.0,0
61,7,1,-1,12,5,1,0,0,0,0,0,3,103.0,292.0,0
29,26,1,-1,5,11,2,1,0,0,0,0,3,923.0,333.0,1
35,20,1,-1,11,1,0,1,0,1,0,0,3,3102.0,138.0,0
34,3,6,-1,2,0,0,1,0,0,0,0,3,66.0,11.0,0
42,5,1,-1,5,9,1,1,0,1,0,0,3,89.0,159.0,0
41,30,1,-1,1,10,1,2,0,0,0,0,3,0.0,81.0,0
25,10,1,-1,7,0,2,1,0,0,0,0,3,19.0,133.0,0
44,5,1,-1,8,4,2,1,0,0,1,0,3,421.0,307.0,1
32,21,1,-1,5,7,0,1,0,1,0,2,3,1156.0,488.0,0
38,6,1,-1,5,4,1,2,0,1,0,2,3,389.0,262.0,0
33,16,2,95,11,4,2,2,0,0,0,0,2,2465.0,139.0,0
25,12,2,71,5,8,2,1,0,1,0,0,0,1116.0,85.0,0
27,23,5,-1,5,0,1,1,0,1,0,2,3,3.0,159.0,0
29,17,3,-1,7,7,1,1,0,0,0,0,3,3220.0,172.0,1
53,5,3,-1,5,6,0,2,0,1,0,0,3,513.0,17.0,0
32,8,4,-1,8,9,1,1,0,0,0,0,3,3333.0,50.0,0
47,7,2,-1,8,7,1,0,0,0,0,0,3,675.0,152.0,0
49,4,3,175,2,1,1,1,0,0,0,0,1,171.0,19.0,0
43,15,6,-1,5,1,1,3,0,1,0,0,3,285.0,22.0,0
38,28,2,-1,7,4,1,1,0,1,0,0,3,1066.0,78.0,0
30,28,4,-1,8,9,2,2,0,0,0,0,3,849.0,81.0,0
34,20,1,-1,4,1,2,1,0,1,0,0,3,375.0,55.0,0
58,7,1,-1,7,5,2,1,0,0,1,0,3,282.0,78.0,0
48,20,3,-1,6,4,0,2,0,1,0,2,3,1401.0,72.0,0
30,16,4,-1,7,4,2,2,0,0,0,0,3,1268.0,73.0,0
44,30,2,-1,4,1,1,1,0,0,0,0,3,630.0,192.0,0
53,19,6,-1,8,9,1,1,0,0,0,0,3,1344.0,85.0,0
27,3,6,-1,2,1,2,0,0,0,0,0,3,1.0,10.0,0
30,18,1,-1,5,9,2,1,0,1,0,0,3,120.0,74.0,0
32,20,4,-1,4,1,1,1,0,1,1,0,3,950.0,219.0,0
43,12,3,347,5,1,1,0,0,1,0,0,0,188.0,58.0,0
25,8,1,-1,7,9,2,1,0,0,1,0,3,0.0,547.0,1
35,17,1,-1,4,9,0,1,0,1,0,0,3,48.0,73.0,0
27,27,4,-1,6,9,1,1,0,1,0,2,3,594.0,433.0,0
28,5,3,-1,8,4,2,2,0,0,0,0,3,1530.0,98.0,0
49,8,3,-1,7,7,1,1,0,1,0,1,3,884.0,201.0,0
26,28,4,-1,5,7,1,1,0,1,0,2,3,33.0,51.0,0
33,26,2,-1,5,1,1,1,0,1,1,2,3,-367.0,221.0,0
57,22,2,-1,8,9,1,1,0,0,0,0,3,20.0,119.0,0
45,20,2,-1,6,10,1,1,0,0,0,2,3,736.0,13.0,0
41,17,1,-1,11,1,1,1,0,1,0,0,3,2152.0,369.0,0
53,25,5,-1,7,1,1,0,0,1,0,0,3,343.0,547.0,0
47,9,3,-1,5,1,1,0,0,1,0,2,3,94.0,209.0,0
60,13,2,147,4,4,1,0,0,1,1,0,0,252.0,123.0,0
27,30,2,-1,5,1,1,1,0,1,1,2,3,1341.0,254.0,0
39,30,3,-1,7,2,1,1,0,0,0,0,3,689.0,240.0,0
32,6,3,-1,5,9,2,1,0,1,1,2,3,0.0,135.0,0
57,19,1,-1,6,5,2,1,0,0,0,2,3,630.0,276.0,0
35,29,1,-1,5,0,1,1,0,1,0,2,3,404.0,539.0,0
39,28,2,-1,7,7,0,1,0,1,1,1,3,293.0,148.0,0
23,15,1,91,2,8,2,1,0,0,0,0,2,1234.0,379.0,1
41,16,4,-1,6,4,0,2,0,0,0,2,3,1401.0,110.0,0
60,15,2,-1,5,5,1,1,0,1,0,2,3,2086.0,182.0,0
49,23,2,-1,7,10,1,2,0,0,0,0,3,2806.0,366.0,1
35,31,3,-1,7,10,2,1,0,0,0,0,3,0.0,299.0,0
30,19,1,-1,11,9,2,1,0,1,0,0,3,538.0,148.0,0
37,17,1,180,11,7,1,1,1,1,0,0,0,-954.0,69.0,0
55,17,4,-1,6,4,2,2,0,1,1,2,3,854.0,98.0,0
32,21,2,-1,11,0,2,1,0,1,0,0,3,540.0,379.0,0
31,2,1,-1,6,1,1,1,0,1,1,2,3,-282.0,108.0,0
32,4,1,181,3,4,1,2,0,1,0,0,0,2667.0,251.0,1
29,26,1,-1,5,1,1,0,0,1,0,2,3,258.0,130.0,0
36,6,5,-1,2,7,1,1,0,1,0,0,3,488.0,220.0,0
42,23,3,-1,7,1,1,0,0,1,0,0,3,1532.0,98.0,0
26,4,3,-1,7,1,1,1,0,1,0,2,3,115.0,46.0,0
56,20,2,-1,6,1,1,1,0,1,0,2,3,337.0,99.0,0
53,14,3,-1,7,1,1,1,0,1,0,0,3,2231.0,272.0,0
33,20,3,-1,4,9,2,1,0,1,1,0,3,641.0,242.0,0
34,21,2,-1,5,9,2,2,0,1,0,2,3,299.0,205.0,0
20,2,4,182,11,8,2,0,0,0,0,0,0,0.0,69.0,0
30,15,1,-1,5,7,2,0,0,1,0,0,3,79.0,317.0,0
52,12,3,-1,8,0,1,1,0,0,1,0,3,2347.0,547.0,1
24,15,2,-1,5,6,2,2,0,1,0,0,3,91.0,134.0,0
53,30,1,-1,5,4,1,2,0,0,0,2,3,146.0,150.0,0
53,6,2,-1,8,1,1,0,0,1,0,0,3,1138.0,375.0,0
40,6,1,-1,5,9,1,1,0,0,0,2,3,77.0,505.0,0
37,21,1,-1,11,0,2,1,0,1,0,0,3,528.0,65.0,0
27,5,3,-1,2,0,2,1,0,1,1,0,3,592.0,466.0,0
51,6,3,-1,8,1,1,1,0,1,0,0,3,187.0,277.0,1
22,4,1,-1,6,8,2,1,0,1,0,2,3,111.0,89.0,0
26,2,1,-1,2,4,2,2,0,0,0,0,3,761.0,362.0,1
36,17,1,-1,2,0,1,1,0,1,0,0,3,953.0,38.0,0
29,12,2,183,2,9,2,1,0,0,0,0,2,113.0,328.0,1
46,6,4,-1,8,1,1,0,0,0,0,0,3,0.0,178.0,1
59,1,2,-1,6,5,1,2,0,1,0,0,3,1312.0,244.0,1
45,10,5,-1,7,5,1,0,0,0,0,0,3,-24.0,164.0,0
59,9,2,-1,7,5,1,3,1,0,1,0,3,-114.0,547.0,1
48,19,1,-1,11,6,1,1,0,1,1,0,3,1175.0,62.0,0
38,9,1,-1,7,6,1,0,0,0,0,0,3,618.0,184.0,1
35,9,1,-1,8,1,1,1,0,1,0,2,3,884.0,6.0,0
41,19,2,-1,11,2,1,1,0,0,0,0,3,353.0,90.0,0
56,29,1,-1,5,1,1,0,0,0,0,2,3,551.0,27.0,0
46,17,1,-1,4,4,2,2,0,1,0,0,3,1631.0,175.0,0
38,6,2,-1,5,0,2,1,0,1,0,2,3,221.0,211.0,0
45,17,1,116,11,9,1,1,0,1,0,0,0,1415.0,483.0,0
57,20,1,346,4,0,1,0,0,1,0,0,0,202.0,207.0,0
32,13,2,-1,5,9,2,2,0,1,1,0,3,0.0,440.0,0
49,11,2,-1,8,7,1,1,0,0,0,0,3,653.0,317.0,1
38,9,6,-1,6,7,2,1,0,0,0,2,3,1076.0,69.0,0
31,18,2,-1,8,9,2,1,0,0,0,0,3,0.0,93.0,0
43,20,4,-1,6,0,1,1,0,1,0,2,3,-879.0,199.0,0
46,27,1,-1,5,9,1,1,0,1,0,2,3,-337.0,112.0,0
37,9,2,-1,5,9,1,1,0,1,0,2,3,277.0,251.0,0
45,29,2,-1,5,1,1,0,0,1,0,2,3,19.0,33.0,0
57,14,4,-1,8,9,0,1,0,0,0,0,3,372.0,280.0,1
60,11,1,-1,8,5,1,1,0,0,0,0,3,1853.0,408.0,0
27,3,1,-1,2,10,2,0,0,0,0,0,3,1088.0,201.0,0
34,14,1,358,5,4,2,2,0,1,0,0,0,28.0,175.0,0
34,23,1,-1,5,0,0,1,0,1,0,2,3,2144.0,157.0,0
26,22,1,-1,7,8,2,1,0,0,0,0,3,141.0,128.0,0
57,19,3,-1,11,4,1,2,0,0,0,0,3,1172.0,164.0,0
35,28,1,-1,5,1,0,1,0,1,1,2,3,105.0,118.0,0
47,15,2,-1,7,4,2,2,0,0,0,0,3,512.0,98.0,1
28,19,1,-1,5,4,2,2,0,1,0,2,3,3238.0,7.0,0
36,21,1,189,11,0,2,1,0,1,1,0,0,0.0,109.0,0
40,26,2,200,10,0,1,1,0,0,0,0,0,0.0,87.0,0
36,30,3,-1,5,4,1,1,0,1,0,2,3,80.0,251.0,0
31,21,6,-1,11,9,1,2,0,0,0,0,3,95.0,48.0,0
34,22,3,-1,7,9,1,1,0,0,0,0,3,1.0,344.0,1
43,20,5,-1,6,1,1,0,0,0,1,2,3,377.0,11.0,0
35,27,5,-1,5,2,1,2,0,1,1,2,3,542.0,547.0,0
47,12,4,-1,6,1,1,0,0,1,1,2,3,-245.0,67.0,0
49,14,2,178,5,1,1,1,0,1,0,0,0,1039.0,156.0,0
47,18,6,-1,8,0,1,2,0,0,0,0,3,1979.0,207.0,1
30,1,1,-1,6,6,2,2,0,0,0,0,3,3343.0,235.0,1
29,2,4,-1,6,1,2,1,0,1,1,2,3,80.0,281.0,0
26,5,1,-1,2,1,2,2,0,0,0,0,3,1527.0,167.0,0
53,11,2,361,5,1,1,0,0,1,0,0,0,238.0,238.0,0
32,26,1,805,10,9,1,1,0,0,0,0,1,1547.0,289.0,1
36,9,3,-1,5,1,1,1,0,1,0,2,3,-9.0,137.0,0
44,16,6,-1,7,9,1,1,0,1,0,0,3,106.0,164.0,0
30,28,4,-1,7,6,2,2,0,1,0,0,3,253.0,283.0,0
50,26,6,-1,8,1,1,0,0,1,0,1,3,370.0,39.0,1
38,14,2,-1,8,4,2,2,0,0,0,0,3,2813.0,146.0,0
49,29,4,-1,7,0,1,1,0,0,0,0,3,2.0,246.0,0
35,17,2,280,4,7,1,1,0,1,0,0,0,372.0,202.0,0
57,6,1,-1,8,7,2,1,0,0,0,0,3,0.0,355.0,1
28,18,3,-1,9,0,2,1,0,0,0,0,3,762.0,115.0,1
37,22,1,326,3,9,1,1,0,0,0,0,2,1458.0,344.0,1
46,28,1,-1,1,4,1,2,0,0,0,0,3,460.0,56.0,0
60,14,4,-1,8,3,1,3,0,0,0,0,3,491.0,503.0,1
34,11,1,-1,5,1,1,0,0,1,1,0,3,1756.0,58.0,0
43,19,1,-1,6,1,0,1,0,0,0,2,3,1138.0,65.0,0
32,27,2,-1,5,6,2,2,0,1,0,0,3,312.0,99.0,0
34,17,3,-1,6,9,2,1,0,1,0,2,3,-269.0,102.0,0
40,30,1,-1,4,10,2,2,0,0,0,0,3,72.0,463.0,1
33,13,3,173,5,2,2,2,0,1,0,0,1,1481.0,172.0,0
56,14,2,-1,8,9,1,1,0,0,0,0,3,2065.0,71.0,0
61,4,1,-1,7,5,1,3,0,0,1,2,3,-492.0,333.0,0
33,24,5,-1,6,1,2,2,0,1,0,2,3,350.0,137.0,0
36,5,1,-1,8,7,1,1,0,0,0,0,3,394.0,324.0,1
58,15,1,91,2,0,1,1,0,0,0,0,2,169.0,216.0,1
36,8,4,-1,5,0,2,1,0,1,0,0,3,506.0,208.0,0
43,14,3,-1,5,7,1,1,0,1,0,2,3,0.0,260.0,0
59,20,3,-1,6,5,0,1,0,0,0,2,3,602.0,89.0,0
32,6,4,-1,6,1,1,0,0,1,1,2,3,1138.0,164.0,0
28,26,2,-1,5,1,1,1,0,1,0,2,3,339.0,100.0,0
27,29,1,-1,1,10,2,0,0,1,0,1,3,1459.0,153.0,0
54,15,1,-1,5,0,1,3,0,1,0,2,3,907.0,71.0,0
35,1,2,-1,9,4,1,2,0,0,0,0,3,4.0,157.0,0
34,18,1,173,11,0,2,1,0,0,1,0,0,10.0,162.0,0
35,24,2,-1,4,9,2,1,0,0,0,0,3,183.0,78.0,0
31,20,3,-1,11,6,2,2,1,1,0,0,3,-282.0,131.0,0
33,21,1,-1,5,9,2,1,0,1,0,2,3,296.0,226.0,0
26,30,4,-1,7,6,2,2,0,0,0,0,3,50.0,160.0,0
34,16,1,-1,5,6,1,2,0,1,1,2,3,1029.0,125.0,0
32,22,2,-1,8,9,2,1,0,0,0,0,3,34.0,210.0,0
28,19,5,-1,5,1,1,1,0,1,0,2,3,224.0,547.0,0
44,13,2,-1,5,9,1,2,0,1,0,0,3,564.0,88.0,0
29,13,2,-1,8,3,2,2,0,0,0,0,3,453.0,126.0,0
34,8,6,-1,8,10,1,2,0,0,0,0,3,0.0,201.0,0
50,7,2,-1,8,1,1,3,0,1,0,0,3,123.0,276.0,0
60,7,2,-1,5,5,1,1,0,1,1,2,3,42.0,386.0,0
52,6,2,-1,8,1,1,0,0,0,0,0,3,2091.0,181.0,1
59,7,2,-1,5,5,1,1,0,1,0,0,3,417.0,476.0,1
41,23,3,-1,7,4,1,2,0,0,0,0,3,1408.0,403.0,1
29,4,5,346,5,1,2,1,0,1,0,0,0,369.0,174.0,0
41,14,1,-1,5,1,1,0,0,1,0,2,3,1654.0,35.0,0
35,24,1,386,6,4,1,2,0,1,0,0,0,1870.0,134.0,0
43,15,1,-1,5,9,1,1,0,1,0,2,3,78.0,80.0,0
55,6,1,-1,5,7,1,0,0,1,0,2,3,255.0,285.0,0
32,14,3,-1,7,9,2,2,0,0,1,0,3,418.0,138.0,0
25,22,1,-1,7,1,2,1,0,1,0,0,3,0.0,135.0,0
46,28,1,-1,5,0,1,1,0,1,1,2,3,-363.0,236.0,0
29,21,5,-1,4,1,2,1,0,1,1,0,3,2.0,379.0,1
26,8,1,-1,7,7,2,1,1,0,0,0,3,74.0,362.0,1
20,11,2,-1,11,8,2,3,0,0,0,0,3,801.0,244.0,1
44,4,2,-1,2,9,1,1,0,0,1,0,3,0.0,351.0,1
42,5,1,-1,5,2,0,2,1,1,0,2,3,2.0,380.0,0
49,17,2,-1,7,1,1,1,0,0,0,1,3,388.0,265.0,0
36,7,4,-1,7,7,1,1,0,1,1,0,3,-27.0,151.0,0
35,1,1,83,6,4,2,2,0,1,0,0,2,671.0,128.0,0
31,29,5,-1,7,0,1,1,0,1,0,0,3,0.0,82.0,0
31,21,1,-1,7,1,1,1,0,1,0,0,3,-498.0,357.0,0
37,14,1,-1,9,4,1,2,0,0,0,0,3,0.0,155.0,1
39,6,2,-1,6,6,1,2,0,0,0,2,3,3201.0,197.0,0
50,16,1,-1,7,1,1,1,0,0,1,0,3,907.0,68.0,0
51,17,3,-1,11,6,0,2,0,1,0,0,3,1357.0,233.0,0
36,28,3,-1,5,1,2,1,0,1,0,2,3,3254.0,300.0,0
56,28,2,-1,5,0,1,1,0,0,0,0,3,1671.0,158.0,1
28,28,2,-1,5,0,2,1,0,1,0,2,3,1238.0,252.0,0
49,4,1,-1,6,1,1,0,0,1,0,2,3,391.0,245.0,0
42,22,3,-1,7,1,1,1,0,1,0,0,3,41.0,188.0,0
40,8,1,337,5,4,2,2,0,1,0,0,0,-222.0,291.0,0
29,7,1,-1,5,7,0,1,0,1,0,0,3,92.0,240.0,0
30,5,1,337,5,1,2,1,0,1,1,0,0,80.0,145.0,0
24,6,4,-1,5,1,2,1,0,1,0,0,3,1857.0,473.0,0
56,9,2,-1,7,1,1,0,1,0,0,0,3,-160.0,96.0,0
44,20,1,-1,4,1,1,0,0,1,0,0,3,135.0,255.0,0
34,5,2,183,8,0,0,1,0,1,0,0,0,661.0,245.0,0
41,13,1,-1,5,9,0,1,0,1,1,2,3,225.0,139.0,0
50,8,4,-1,8,4,2,2,0,0,0,0,3,592.0,445.0,0
44,13,1,364,5,1,1,1,0,1,0,0,0,1311.0,184.0,0
39,20,2,-1,5,1,0,1,0,1,0,2,3,226.0,221.0,0
36,20,5,-1,6,3,1,0,0,0,0,2,3,622.0,55.0,0
60,11,1,-1,6,7,0,1,0,0,0,2,3,47.0,360.0,0
37,18,3,-1,7,4,2,2,0,1,0,0,3,35.0,34.0,0
39,9,1,336,4,9,1,2,0,1,0,0,0,1161.0,236.0,0
25,4,2,-1,7,1,2,1,0,0,0,1,3,192.0,112.0,1
33,21,2,-1,5,4,1,2,0,1,0,2,3,2308.0,232.0,0
30,7,3,-1,8,9,2,1,0,0,0,0,3,-127.0,76.0,0
31,6,1,-1,5,10,2,1,0,1,0,0,3,209.0,193.0,0
35,24,1,-1,7,4,2,2,0,1,0,0,3,945.0,188.0,0
40,12,1,-1,7,0,1,1,0,0,0,2,3,457.0,9.0,0
51,16,2,-1,5,1,1,1,0,1,0,2,3,22.0,336.0,0
38,18,1,-1,11,4,1,2,0,0,0,0,3,1802.0,74.0,0
38,25,5,-1,7,1,1,0,0,1,0,0,3,406.0,460.0,0
53,21,4,106,11,4,1,2,0,0,0,0,0,1945.0,22.0,0
47,7,1,-1,4,10,1,0,0,1,0,0,3,2290.0,274.0,0
58,31,1,-1,7,5,1,1,0,0,0,0,3,1172.0,86.0,0
44,15,5,-1,7,4,1,2,0,0,1,0,3,764.0,97.0,1
36,9,1,-1,6,4,1,2,0,0,0,2,3,669.0,91.0,0
53,9,1,-1,4,0,0,1,0,1,0,0,3,2647.0,494.0,1
30,13,3,-1,8,0,1,2,0,0,0,0,3,631.0,293.0,1
39,30,2,-1,7,7,1,1,0,1,0,0,3,1116.0,486.0,0
47,8,2,-1,7,1,1,1,0,0,0,0,3,125.0,210.0,0
35,4,4,164,5,2,1,1,0,0,0,0,0,2971.0,429.0,1
58,12,4,-1,8,5,1,1,0,0,0,0,3,764.0,219.0,1
38,23,1,-1,7,9,1,0,0,0,1,0,3,-1038.0,222.0,1
35,30,2,-1,7,1,1,0,0,1,0,0,3,0.0,359.0,0
38,6,1,-1,5,4,1,3,0,1,0,2,3,1759.0,440.0,0
43,26,1,-1,5,7,1,1,0,0,0,2,3,0.0,483.0,0
36,6,1,-1,6,4,2,1,0,0,0,2,3,992.0,351.0,0
45,12,1,-1,6,3,0,0,0,0,0,2,3,221.0,93.0,0
32,5,1,-1,5,0,1,2,0,1,0,2,3,0.0,138.0,0
56,2,2,123,3,5,1,0,0,0,0,0,0,1947.0,225.0,1
41,21,1,-1,11,7,2,1,0,0,0,0,3,92.0,372.0,0
45,13,2,-1,5,1,1,1,0,1,0,2,3,2429.0,171.0,0
36,21,3,-1,11,10,1,0,0,1,0,0,3,2347.0,5.0,0
36,25,2,-1,8,9,1,1,0,0,0,0,3,0.0,248.0,1
30,8,2,-1,5,1,1,0,0,1,0,2,3,4.0,32.0,0
34,13,1,-1,10,0,1,1,0,1,1,0,3,19.0,98.0,0
42,18,1,370,5,1,1,1,0,1,0,0,0,429.0,110.0,0
49,18,1,-1,11,0,1,1,0,1,0,0,3,1323.0,84.0,0
50,6,2,-1,6,7,2,1,0,1,0,2,3,1205.0,82.0,0
36,29,1,237,1,4,1,2,0,1,0,0,1,0.0,86.0,0
41,2,2,-1,2,4,2,2,0,1,1,0,3,601.0,457.0,1
49,25,3,-1,8,1,1,1,0,0,0,0,3,1860.0,150.0,0
50,15,3,-1,5,4,1,2,1,1,0,2,3,-143.0,305.0,0
43,9,2,161,7,6,1,2,0,0,0,0,0,2501.0,547.0,1
38,19,1,-1,6,1,1,0,0,0,0,2,3,2322.0,207.0,0
45,17,3,-1,7,9,1,1,0,1,0,0,3,1081.0,127.0,0
37,12,4,85,5,7,1,1,0,1,0,0,2,1543.0,451.0,0
20,12,1,277,7,8,2,0,0,0,0,0,1,134.0,273.0,1
24,15,1,-1,9,10,2,1,0,0,0,2,3,119.0,51.0,0
35,15,4,-1,5,2,2,2,0,1,1,2,3,-68.0,203.0,0
36,18,6,-1,5,1,1,0,0,1,0,0,3,106.0,31.0,0
39,16,2,-1,6,9,1,1,0,0,0,2,3,94.0,182.0,0
55,26,5,-1,5,1,2,0,0,1,0,2,3,39.0,128.0,0
44,11,4,-1,8,9,1,1,0,1,0,0,3,1879.0,88.0,0
27,1,1,-1,9,0,1,1,0,0,0,0,3,1596.0,82.0,0
49,18,2,-1,7,1,1,0,0,1,1,0,3,201.0,297.0,0
33,29,1,-1,1,3,2,1,0,0,0,0,3,118.0,159.0,0
44,8,3,-1,5,0,1,1,0,1,1,0,3,1248.0,428.0,0
32,19,3,136,8,8,2,1,0,0,0,0,1,14.0,144.0,0
30,4,1,-1,6,9,1,2,0,0,0,2,3,88.0,219.0,0
52,14,2,-1,7,1,2,0,1,0,0,0,3,-2.0,349.0,1
54,18,6,-1,8,9,2,1,0,1,0,0,3,473.0,134.0,0
31,7,2,-1,5,1,1,0,0,1,0,2,3,251.0,212.0,0
38,31,1,-1,10,0,2,1,0,0,0,1,3,2470.0,227.0,1
54,21,2,-1,11,1,0,0,0,1,0,0,3,0.0,219.0,0
31,28,1,-1,5,1,2,0,0,1,0,2,3,-443.0,507.0,0
33,21,1,101,11,9,2,1,0,0,0,0,0,2481.0,113.0,0
46,18,2,-1,8,4,1,2,0,0,0,0,3,3115.0,134.0,0
43,14,1,-1,5,9,1,1,0,1,0,0,3,38.0,273.0,0
29,18,4,-1,5,4,0,2,0,1,0,0,3,559.0,6.0,0
49,24,1,77,5,6,0,2,0,0,0,0,0,3293.0,260.0,1
38,11,3,-1,8,9,1,2,0,0,0,0,3,-3.0,148.0,0
28,1,2,-1,9,4,2,2,0,1,0,0,3,1584.0,222.0,0
28,5,2,-1,2,9,1,2,0,1,0,0,3,510.0,110.0,0
53,11,1,-1,6,5,0,1,0,0,0,2,3,-24.0,303.0,0
37,30,6,-1,5,9,1,1,0,1,0,2,3,-403.0,31.0,0
23,6,1,-1,5,0,2,1,0,1,0,0,3,589.0,62.0,0
33,14,2,191,8,10,2,2,0,0,0,0,0,1974.0,498.0,1
56,14,2,367,5,1,1,0,0,1,0,0,0,309.0,198.0,0
33,19,2,-1,11,6,1,2,0,1,0,0,3,0.0,122.0,0
44,26,2,-1,5,4,0,2,0,1,1,2,3,476.0,127.0,0
32,16,1,-1,5,7,0,1,0,1,0,2,3,-115.0,134.0,0
48,12,3,371,5,7,0,1,0,1,0,0,0,201.0,242.0,0
50,17,2,-1,11,0,1,1,0,1,1,1,3,1241.0,49.0,0
30,26,1,-1,5,1,1,1,0,1,0,2,3,0.0,30.0,0
31,2,1,-1,6,1,1,1,0,1,0,2,3,191.0,40.0,0
30,6,2,-1,5,1,1,1,0,0,0,2,3,450.0,526.0,0
54,2,1,140,6,4,0,2,0,0,0,0,2,496.0,161.0,1
39,29,1,-1,5,9,1,1,0,0,0,2,3,3032.0,260.0,0
59,13,1,-1,5,5,1,1,0,1,0,2,3,1875.0,77.0,0
43,17,2,-1,6,3,2,0,0,0,0,2,3,1354.0,183.0,0
47,18,1,-1,6,1,2,3,0,0,0,2,3,2443.0,422.0,0
46,8,1,359,5,4,1,2,0,1,0,0,0,740.0,462.0,0
60,20,6,-1,6,2,1,1,0,0,0,2,3,1393.0,547.0,0
59,11,1,-1,5,6,1,2,0,1,0,0,3,0.0,89.0,0
27,16,1,94,11,1,2,1,0,0,0,0,2,535.0,183.0,1
33,18,4,-1,5,4,2,1,0,1,0,0,3,219.0,19.0,0
