age,job,marital,education,default,housing,loan,contact,day,month,duration,campaign,pdays,poutcome,y,month_new,job_new,marital_new,education_new,default_new,housing_new,loan_new,contact_new,poutcome_new,y_new,balance_new,duration_new
11620,44,housemaid,married,primary,no,no,yes,cellular,7,jul,153,1,-1,unknown,no,7,3,1,0,0,0,1,0,3,0,-227.0,153.0
11621,41,blue-collar,single,secondary,yes,yes,yes,cellular,7,jul,599,1,-1,unknown,yes,7,1,2,1,1,1,1,0,3,1,1085.0,547.0
11623,35,entrepreneur,married,primary,yes,no,yes,cellular,7,jul,236,1,-1,unknown,no,7,2,1,0,1,0,1,0,3,0,25.0,236.0
11624,43,management,divorced,tertiary,no,yes,yes,cellular,7,jul,532,2,-1,unknown,no,7,4,0,2,0,1,1,0,3,0,-132.0,532.0
11626,46,management,married,secondary,no,no,yes,cellular,7,jul,136,1,-1,unknown,no,7,4,1,1,0,0,1,0,3,0,700.0,136.0
11627,55,blue-collar,single,secondary,no,no,yes,cellular,7,jul,500,1,-1,unknown,no,7,1,2,1,0,0,1,0,3,0,82.0,500.0
11628,41,housemaid,married,primary,no,no,no,cellular,7,jul,61,6,-1,unknown,no,7,3,1,0,0,0,0,0,3,0,1529.0,61.0
11629,39,technician,married,secondary,no,yes,yes,cellular,7,jul,337,4,-1,unknown,no,7,9,1,1,0,1,1,0,3,0,-241.0,337.0
11631,33,blue-collar,married,secondary,no,yes,no,cellular,7,jul,117,3,-1,unknown,no,7,1,1,1,0,1,0,0,3,0,1834.0,117.0
11632,32,technician,single,secondary,no,no,yes,cellular,7,jul,387,2,-1,unknown,no,7,9,2,1,0,0,1,0,3,0,-398.0,387.0
11633,41,technician,divorced,secondary,no,no,no,cellular,7,jul,353,4,-1,unknown,no,7,9,0,1,0,0,0,0,3,0,0.0,353.0
11634,29,services,married,secondary,no,no,no,cellular,7,jul,500,2,-1,unknown,no,7,7,1,1,0,0,0,0,3,0,-597.0,500.0
11635,31,blue-collar,single,secondary,no,no,no,cellular,7,jul,387,1,-1,unknown,no,7,1,2,1,0,0,0,0,3,0,16.0,387.0
11636,37,admin.,married,secondary,no,no,yes,cellular,7,jul,162,2,-1,unknown,no,7,0,1,1,0,0,1,0,3,0,10.0,162.0
11637,50,admin.,single,secondary,no,no,yes,cellular,7,jul,70,1,-1,unknown,no,7,0,2,1,0,0,1,0,3,0,-79.0,70.0
11638,27,management,single,tertiary,no,no,yes,cellular,7,jul,535,1,-1,unknown,no,7,4,2,2,0,0,1,0,3,0,338.0,535.0
11639,47,management,married,tertiary,no,no,yes,cellular,7,jul,175,1,-1,unknown,no,7,4,1,2,0,0,1,0,3,0,-50.0,175.0
11641,47,housemaid,married,tertiary,no,no,no,telephone,7,jul,141,1,-1,unknown,no,7,3,1,2,0,0,0,1,3,0,333.0,141.0
11642,51,services,married,secondary,no,yes,no,cellular,7,jul,422,3,-1,unknown,no,7,7,1,1,0,1,0,0,3,0,867.0,422.0
11643,57,retired,married,secondary,no,no,yes,cellular,7,jul,354,1,-1,unknown,no,7,5,1,1,0,0,1,0,3,0,-37.0,354.0
11645,51,management,married,tertiary,no,no,no,cellular,7,jul,511,3,-1,unknown,no,7,4,1,2,0,0,0,0,3,0,1392.0,511.0
11647,25,blue-collar,single,secondary,no,yes,no,cellular,7,jul,113,4,-1,unknown,no,7,1,2,1,0,1,0,0,3,0,913.0,113.0
11648,32,admin.,single,secondary,no,no,yes,cellular,7,jul,98,1,-1,unknown,no,7,0,2,1,0,0,1,0,3,0,-267.0,98.0
11649,40,services,married,secondary,no,yes,yes,cellular,7,jul,190,1,-1,unknown,no,7,7,1,1,0,1,1,0,3,0,193.0,190.0
11650,31,services,single,secondary,no,yes,yes,cellular,7,jul,104,1,-1,unknown,no,7,7,2,1,0,1,1,0,3,0,78.0,104.0
11651,30,unemployed,married,secondary,no,yes,yes,cellular,7,jul,88,1,-1,unknown,no,7,10,1,1,0,1,1,0,3,0,85.0,88.0
11652,25,services,single,secondary,no,no,yes,cellular,7,jul,316,1,-1,unknown,no,7,7,2,1,0,0,1,0,3,0,111.0,316.0
11653,49,blue-collar,married,primary,yes,no,yes,cellular,7,jul,455,1,-1,unknown,no,7,1,1,0,1,0,1,0,3,0,-354.0,455.0
11656,60,retired,divorced,tertiary,no,no,no,cellular,7,jul,108,2,-1,unknown,no,7,5,0,2,0,0,0,0,3,0,468.0,108.0
11657,33,blue-collar,single,primary,yes,no,yes,cellular,7,jul,326,2,-1,unknown,no,7,1,2,0,1,0,1,0,3,0,-15.0,326.0
11658,43,management,married,tertiary,no,no,no,cellular,7,jul,91,3,-1,unknown,no,7,4,1,2,0,0,0,0,3,0,1530.0,91.0
11659,42,admin.,married,secondary,no,yes,no,cellular,7,jul,375,3,-1,unknown,no,7,0,1,1,0,1,0,0,3,0,1133.0,375.0
11660,50,technician,married,unknown,no,no,no,cellular,7,jul,457,5,-1,unknown,no,7,9,1,3,0,0,0,0,3,0,680.0,457.0
11661,33,services,single,secondary,no,yes,yes,cellular,7,jul,227,4,-1,unknown,no,7,7,2,1,0,1,1,0,3,0,329.0,227.0
11663,25,technician,single,tertiary,no,no,no,cellular,7,jul,366,2,-1,unknown,no,7,9,2,2,0,0,0,0,3,0,226.0,366.0
11664,26,admin.,married,secondary,no,yes,yes,cellular,7,jul,238,2,-1,unknown,no,7,0,1,1,0,1,1,0,3,0,383.0,238.0
11665,39,admin.,divorced,secondary,no,no,yes,cellular,7,jul,281,1,-1,unknown,no,7,0,0,1,0,0,1,0,3,0,1.0,281.0
11666,39,services,married,secondary,no,no,yes,cellular,7,jul,290,1,-1,unknown,no,7,7,1,1,0,0,1,0,3,0,27.0,290.0
11667,31,technician,single,secondary,no,yes,no,cellular,7,jul,234,1,-1,unknown,no,7,9,2,1,0,1,0,0,3,0,49.0,234.0
11668,52,unemployed,married,tertiary,no,no,no,cellular,7,jul,107,6,-1,unknown,no,7,10,1,2,0,0,0,0,3,0,1023.0,107.0
11669,28,admin.,single,secondary,no,no,no,cellular,7,jul,92,1,-1,unknown,no,7,0,2,1,0,0,0,0,3,0,1507.0,92.0
11671,28,services,single,secondary,no,no,no,cellular,7,jul,159,1,-1,unknown,no,7,7,2,1,0,0,0,0,3,0,198.0,159.0
11672,54,housemaid,married,secondary,no,no,yes,cellular,7,jul,97,1,-1,unknown,no,7,3,1,1,0,0,1,0,3,0,0.0,97.0
11673,45,blue-collar,married,primary,no,no,no,cellular,7,jul,112,3,-1,unknown,no,7,1,1,0,0,0,0,0,3,0,55.0,112.0
11675,42,blue-collar,single,secondary,no,no,no,cellular,7,jul,88,3,-1,unknown,no,7,1,2,1,0,0,0,0,3,0,419.0,88.0
11676,34,blue-collar,single,secondary,no,yes,no,cellular,7,jul,273,5,-1,unknown,no,7,1,2,1,0,1,0,0,3,0,-72.0,273.0
11677,50,technician,married,secondary,no,no,no,cellular,7,jul,152,2,-1,unknown,no,7,9,1,1,0,0,0,0,3,0,0.0,152.0
11679,58,technician,divorced,secondary,no,yes,yes,cellular,7,jul,98,1,-1,unknown,no,7,9,0,1,0,1,1,0,3,0,-354.0,98.0
11680,31,management,married,tertiary,no,no,yes,cellular,7,jul,124,1,-1,unknown,no,7,4,1,2,0,0,1,0,3,0,-513.0,124.0
11681,25,services,single,secondary,no,no,yes,cellular,7,jul,264,1,-1,unknown,no,7,7,2,1,0,0,1,0,3,0,402.0,264.0
11682,32,blue-collar,single,secondary,no,no,no,cellular,7,jul,280,1,-1,unknown,no,7,1,2,1,0,0,0,0,3,0,22.0,280.0
11683,38,blue-collar,married,primary,no,no,no,cellular,7,jul,116,3,-1,unknown,no,7,1,1,0,0,0,0,0,3,0,433.0,116.0
11684,33,management,single,secondary,no,no,yes,cellular,7,jul,164,2,-1,unknown,no,7,4,2,1,0,0,1,0,3,0,1326.0,164.0
11686,38,management,married,tertiary,no,yes,no,cellular,7,jul,196,3,-1,unknown,no,7,4,1,2,0,1,0,0,3,0,76.0,196.0
11688,52,blue-collar,divorced,secondary,no,no,yes,cellular,7,jul,277,2,-1,unknown,no,7,1,0,1,0,0,1,0,3,0,497.0,277.0
11689,25,blue-collar,married,primary,no,no,no,cellular,7,jul,116,1,-1,unknown,no,7,1,1,0,0,0,0,0,3,0,0.0,116.0
11690,31,admin.,single,tertiary,no,no,yes,cellular,7,jul,305,1,-1,unknown,no,7,0,2,2,0,0,1,0,3,0,383.0,305.0
11692,28,unemployed,single,secondary,yes,no,yes,telephone,7,jul,237,2,-1,unknown,no,7,10,2,1,1,0,1,1,3,0,-1270.0,237.0
11693,29,blue-collar,married,secondary,no,yes,yes,cellular,7,jul,263,1,-1,unknown,no,7,1,1,1,0,1,1,0,3,0,-305.0,263.0
11694,33,technician,married,secondary,no,yes,yes,cellular,7,jul,210,2,-1,unknown,no,7,9,1,1,0,1,1,0,3,0,2284.0,210.0
11695,39,services,married,secondary,no,no,no,cellular,7,jul,333,5,-1,unknown,no,7,7,1,1,0,0,0,0,3,0,0.0,333.0
11696,47,blue-collar,married,secondary,yes,yes,yes,cellular,7,jul,100,4,-1,unknown,no,7,1,1,1,1,1,1,0,3,0,-594.0,100.0
11697,39,blue-collar,married,unknown,no,no,no,cellular,7,jul,75,3,-1,unknown,no,7,1,1,3,0,0,0,0,3,0,18.0,75.0
11700,49,management,married,tertiary,no,no,no,cellular,7,jul,51,2,-1,unknown,no,7,4,1,2,0,0,0,0,3,0,96.0,51.0
11702,28,technician,single,secondary,no,no,yes,cellular,7,jul,576,2,-1,unknown,no,7,9,2,1,0,0,1,0,3,0,1581.0,547.0
11703,31,services,single,secondary,no,no,no,cellular,7,jul,340,3,-1,unknown,no,7,7,2,1,0,0,0,0,3,0,8.0,340.0
11705,30,technician,married,tertiary,no,yes,yes,cellular,7,jul,187,3,-1,unknown,no,7,9,1,2,0,1,1,0,3,0,101.0,187.0
11706,29,blue-collar,single,secondary,no,no,no,cellular,7,jul,255,2,-1,unknown,no,7,1,2,1,0,0,0,0,3,0,218.0,255.0
11707,51,blue-collar,married,primary,no,no,no,cellular,7,jul,160,5,-1,unknown,no,7,1,1,0,0,0,0,0,3,0,720.0,160.0
11708,44,admin.,divorced,tertiary,no,yes,no,cellular,7,jul,96,3,-1,unknown,no,7,0,0,2,0,1,0,0,3,0,0.0,96.0
11709,43,management,married,secondary,no,no,yes,telephone,7,jul,543,2,-1,unknown,no,7,4,1,1,0,0,1,1,3,0,-213.0,543.0
11710,44,services,married,secondary,no,yes,no,cellular,7,jul,182,3,-1,unknown,no,7,7,1,1,0,1,0,0,3,0,300.0,182.0
11711,41,admin.,married,secondary,no,yes,no,cellular,7,jul,104,4,-1,unknown,no,7,0,1,1,0,1,0,0,3,0,-396.0,104.0
11713,49,self-employed,single,secondary,no,yes,no,cellular,7,jul,150,4,-1,unknown,no,7,6,2,1,0,1,0,0,3,0,766.0,150.0
11714,31,technician,single,secondary,no,no,no,cellular,7,jul,167,2,-1,unknown,no,7,9,2,1,0,0,0,0,3,0,9.0,167.0
11715,33,entrepreneur,married,secondary,no,no,yes,cellular,7,jul,224,4,-1,unknown,no,7,2,1,1,0,0,1,0,3,0,0.0,224.0
11716,58,blue-collar,married,primary,no,no,no,cellular,7,jul,317,3,-1,unknown,no,7,1,1,0,0,0,0,0,3,0,853.0,317.0
11718,35,management,married,tertiary,no,no,no,cellular,7,jul,179,4,-1,unknown,no,7,4,1,2,0,0,0,0,3,0,122.0,179.0
11719,30,admin.,single,secondary,no,no,yes,cellular,7,jul,422,1,-1,unknown,no,7,0,2,1,0,0,1,0,3,0,52.0,422.0
11720,27,blue-collar,single,primary,no,no,yes,cellular,7,jul,447,3,-1,unknown,no,7,1,2,0,0,0,1,0,3,0,1659.0,447.0
11721,35,management,married,tertiary,no,no,yes,cellular,7,jul,371,2,-1,unknown,no,7,4,1,2,0,0,1,0,3,0,126.0,371.0
11722,53,blue-collar,married,secondary,no,yes,no,cellular,7,jul,122,5,-1,unknown,no,7,1,1,1,0,1,0,0,3,0,143.0,122.0
11723,35,blue-collar,single,secondary,no,yes,no,telephone,7,jul,41,4,-1,unknown,no,7,1,2,1,0,1,0,1,3,0,1688.0,41.0
11724,60,management,married,tertiary,yes,no,yes,cellular,7,jul,79,2,-1,unknown,no,7,4,1,2,1,0,1,0,3,0,-108.0,79.0
11725,27,blue-collar,married,secondary,no,no,yes,cellular,7,jul,159,2,-1,unknown,no,7,1,1,1,0,0,1,0,3,0,102.0,159.0
11727,48,self-employed,married,secondary,no,no,no,cellular,7,jul,261,5,-1,unknown,no,7,6,1,1,0,0,0,0,3,0,252.0,261.0
11728,40,management,divorced,secondary,no,yes,no,cellular,7,jul,140,4,-1,unknown,no,7,4,0,1,0,1,0,0,3,0,-626.0,140.0
11729,26,blue-collar,single,secondary,no,no,yes,telephone,7,jul,360,3,-1,unknown,no,7,1,2,1,0,0,1,1,3,0,6.0,360.0
11730,38,technician,married,secondary,no,yes,yes,cellular,7,jul,500,5,-1,unknown,no,7,9,1,1,0,1,1,0,3,0,0.0,500.0
11731,31,blue-collar,married,primary,no,no,yes,telephone,7,jul,146,4,-1,unknown,no,7,1,1,0,0,0,1,1,3,0,76.0,146.0
11732,46,blue-collar,married,primary,no,no,no,cellular,7,jul,407,1,-1,unknown,no,7,1,1,0,0,0,0,0,3,0,14.0,407.0
11733,27,management,single,tertiary,no,yes,no,cellular,7,jul,416,4,-1,unknown,no,7,4,2,2,0,1,0,0,3,0,1117.0,416.0
11734,53,blue-collar,married,primary,no,no,no,cellular,7,jul,112,5,-1,unknown,no,7,1,1,0,0,0,0,0,3,0,1086.0,112.0
11736,43,entrepreneur,married,secondary,no,yes,no,telephone,7,jul,122,2,-1,unknown,no,7,2,1,1,0,1,0,1,3,0,128.0,122.0
11737,28,self-employed,married,secondary,no,yes,yes,cellular,7,jul,164,3,-1,unknown,no,7,6,1,1,0,1,1,0,3,0,-228.0,164.0
11738,43,blue-collar,married,primary,no,no,no,telephone,7,jul,245,5,-1,unknown,no,7,1,1,0,0,0,0,1,3,0,8.0,245.0
11739,28,blue-collar,married,secondary,no,no,no,telephone,7,jul,327,2,-1,unknown,no,7,1,1,1,0,0,0,1,3,0,619.0,327.0
11740,47,services,married,secondary,no,no,yes,cellular,7,jul,95,2,-1,unknown,no,7,7,1,1,0,0,1,0,3,0,24.0,95.0
11741,43,entrepreneur,single,tertiary,no,no,no,cellular,7,jul,285,1,-1,unknown,no,7,2,2,2,0,0,0,0,3,0,42.0,285.0
11742,58,retired,single,secondary,no,no,yes,cellular,7,jul,78,1,-1,unknown,no,7,5,2,1,0,0,1,0,3,0,282.0,78.0
11744,47,technician,married,primary,no,no,no,telephone,7,jul,167,3,-1,unknown,no,7,9,1,0,0,0,0,1,3,0,50.0,167.0
11746,27,services,married,secondary,no,no,yes,cellular,7,jul,269,2,-1,unknown,no,7,7,1,1,0,0,1,0,3,0,379.0,269.0
11749,33,technician,married,secondary,no,no,no,cellular,7,jul,208,2,-1,unknown,no,7,9,1,1,0,0,0,0,3,0,-805.0,208.0
11750,31,blue-collar,single,secondary,no,no,yes,cellular,7,jul,221,2,-1,unknown,no,7,1,2,1,0,0,1,0,3,0,-2.0,221.0
11751,32,services,single,secondary,no,yes,no,cellular,7,jul,624,5,-1,unknown,no,7,7,2,1,0,1,0,0,3,0,473.0,547.0
11752,41,housemaid,married,primary,no,no,no,cellular,7,jul,252,1,-1,unknown,no,7,3,1,0,0,0,0,0,3,0,175.0,252.0
11753,31,admin.,single,secondary,no,no,yes,cellular,7,jul,230,1,-1,unknown,no,7,0,2,1,0,0,1,0,3,0,-407.0,230.0
11754,30,services,single,secondary,no,no,yes,cellular,7,jul,482,3,-1,unknown,no,7,7,2,1,0,0,1,0,3,0,148.0,482.0
11755,44,blue-collar,single,primary,no,no,no,telephone,7,jul,564,1,-1,unknown,no,7,1,2,0,0,0,0,1,3,0,-24.0,547.0
11756,31,entrepreneur,divorced,tertiary,no,no,yes,cellular,7,jul,53,1,-1,unknown,no,7,2,0,2,0,0,1,0,3,0,2.0,53.0
11758,25,unknown,single,secondary,no,no,no,cellular,7,jul,136,1,-1,unknown,no,7,11,2,1,0,0,0,0,3,0,3.0,136.0
11759,25,technician,single,secondary,no,yes,yes,cellular,7,jul,242,1,-1,unknown,no,7,9,2,1,0,1,1,0,3,0,-55.0,242.0
11760,27,blue-collar,married,primary,no,no,yes,cellular,7,jul,185,1,-1,unknown,no,7,1,1,0,0,0,1,0,3,0,52.0,185.0
11763,25,blue-collar,single,secondary,no,no,no,cellular,7,jul,131,3,-1,unknown,no,7,1,2,1,0,0,0,0,3,0,495.0,131.0
11765,50,technician,married,tertiary,no,no,yes,cellular,7,jul,192,1,-1,unknown,no,7,9,1,2,0,0,1,0,3,0,92.0,192.0
11766,50,blue-collar,divorced,primary,no,no,no,cellular,7,jul,118,1,-1,unknown,no,7,1,0,0,0,0,0,0,3,0,5.0,118.0
11768,42,technician,single,tertiary,no,no,no,cellular,8,jul,262,1,-1,unknown,no,7,9,2,2,0,0,0,0,3,0,24.0,262.0
11769,28,admin.,married,secondary,no,no,yes,cellular,8,jul,226,1,-1,unknown,no,7,0,1,1,0,0,1,0,3,0,54.0,226.0
11770,34,entrepreneur,married,tertiary,no,yes,yes,cellular,8,jul,164,1,-1,unknown,no,7,2,1,2,0,1,1,0,3,0,412.0,164.0
11771,33,management,married,tertiary,no,no,no,cellular,8,jul,290,1,-1,unknown,no,7,4,1,2,0,0,0,0,3,0,-139.0,290.0
11772,26,entrepreneur,married,secondary,no,no,yes,cellular,8,jul,342,1,-1,unknown,no,7,2,1,1,0,0,1,0,3,0,-306.0,342.0
11773,29,admin.,single,secondary,no,no,yes,cellular,8,jul,140,1,-1,unknown,no,7,0,2,1,0,0,1,0,3,0,210.0,140.0
11774,28,admin.,single,secondary,no,no,yes,cellular,8,jul,161,1,-1,unknown,no,7,0,2,1,0,0,1,0,3,0,551.0,161.0
11775,32,technician,divorced,tertiary,no,no,yes,cellular,8,jul,259,1,-1,unknown,no,7,9,0,2,0,0,1,0,3,0,31.0,259.0
11777,46,unemployed,married,secondary,no,no,no,cellular,8,jul,491,1,-1,unknown,no,7,10,1,1,0,0,0,0,3,0,562.0,491.0
11778,32,management,married,tertiary,no,yes,no,cellular,8,jul,220,1,-1,unknown,no,7,4,1,2,0,1,0,0,3,0,2102.0,220.0
11779,44,management,divorced,tertiary,no,no,yes,cellular,8,jul,104,2,-1,unknown,no,7,4,0,2,0,0,1,0,3,0,193.0,104.0
11780,26,blue-collar,single,secondary,no,no,no,telephone,8,jul,54,3,-1,unknown,no,7,1,2,1,0,0,0,1,3,0,5.0,54.0
11781,53,management,married,secondary,no,no,yes,telephone,8,jul,141,1,-1,unknown,no,7,4,1,1,0,0,1,1,3,0,66.0,141.0
11782,46,blue-collar,married,primary,no,yes,yes,cellular,8,jul,109,1,-1,unknown,no,7,1,1,0,0,1,1,0,3,0,-169.0,109.0
11783,35,entrepreneur,married,primary,no,no,yes,cellular,8,jul,259,1,-1,unknown,no,7,2,1,0,0,0,1,0,3,0,2643.0,259.0
11784,56,blue-collar,divorced,primary,no,no,no,cellular,8,jul,226,1,-1,unknown,no,7,1,0,0,0,0,0,0,3,0,12.0,226.0
11785,60,management,married,primary,no,no,yes,cellular,8,jul,183,1,-1,unknown,no,7,4,1,0,0,0,1,0,3,0,75.0,183.0
11787,29,blue-collar,single,primary,no,yes,no,cellular,8,jul,216,1,-1,unknown,no,7,1,2,0,0,1,0,0,3,0,170.0,216.0
11788,60,technician,divorced,primary,no,no,yes,telephone,8,jul,58,2,-1,unknown,no,7,9,0,0,0,0,1,1,3,0,-85.0,58.0
11789,55,management,married,tertiary,no,no,yes,cellular,8,jul,123,1,-1,unknown,no,7,4,1,2,0,0,1,0,3,0,979.0,123.0
11790,27,management,single,tertiary,no,no,yes,cellular,8,jul,146,1,-1,unknown,no,7,4,2,2,0,0,1,0,3,0,136.0,146.0
11791,33,technician,married,tertiary,no,no,no,cellular,8,jul,362,1,-1,unknown,no,7,9,1,2,0,0,0,0,3,0,-258.0,362.0
11792,33,management,single,tertiary,no,no,no,cellular,8,jul,159,1,-1,unknown,no,7,4,2,2,0,0,0,0,3,0,99.0,159.0
11793,55,retired,married,primary,no,no,no,cellular,8,jul,124,1,-1,unknown,no,7,5,1,0,0,0,0,0,3,0,150.0,124.0
11794,28,blue-collar,single,secondary,no,no,no,cellular,8,jul,306,1,-1,unknown,no,7,1,2,1,0,0,0,0,3,0,476.0,306.0
11795,26,admin.,single,secondary,no,no,yes,cellular,8,jul,165,1,-1,unknown,no,7,0,2,1,0,0,1,0,3,0,-378.0,165.0
11796,31,management,single,tertiary,no,no,yes,cellular,8,jul,509,4,-1,unknown,yes,7,4,2,2,0,0,1,0,3,1,296.0,509.0
11797,39,admin.,single,secondary,no,no,yes,cellular,8,jul,431,1,-1,unknown,no,7,0,2,1,0,0,1,0,3,0,1661.0,431.0
11798,26,management,single,tertiary,no,no,yes,cellular,8,jul,160,1,-1,unknown,no,7,4,2,2,0,0,1,0,3,0,122.0,160.0
11799,27,services,married,primary,no,no,yes,cellular,8,jul,175,1,-1,unknown,no,7,7,1,0,0,0,1,0,3,0,-90.0,175.0
11800,42,blue-collar,single,primary,no,yes,yes,cellular,8,jul,178,1,-1,unknown,no,7,1,2,0,0,1,1,0,3,0,1322.0,178.0
11801,42,management,divorced,secondary,no,no,no,cellular,8,jul,186,1,-1,unknown,no,7,4,0,1,0,0,0,0,3,0,-272.0,186.0
11802,34,technician,divorced,secondary,no,yes,no,cellular,8,jul,395,1,-1,unknown,no,7,9,0,1,0,1,0,0,3,0,-133.0,395.0
11803,32,technician,married,secondary,no,yes,yes,cellular,8,jul,143,1,-1,unknown,no,7,9,1,1,0,1,1,0,3,0,2.0,143.0
11804,35,self-employed,married,tertiary,no,no,no,cellular,8,jul,201,1,-1,unknown,no,7,6,1,2,0,0,0,0,3,0,0.0,201.0
11806,52,entrepreneur,married,tertiary,yes,no,no,cellular,8,jul,534,1,-1,unknown,yes,7,2,1,2,1,0,0,0,3,1,-468.0,534.0
11807,25,management,single,tertiary,no,yes,yes,cellular,8,jul,425,1,-1,unknown,no,7,4,2,2,0,1,1,0,3,0,1098.0,425.0
11808,34,self-employed,married,tertiary,no,no,no,cellular,8,jul,59,1,-1,unknown,no,7,6,1,2,0,0,0,0,3,0,191.0,59.0
11809,45,blue-collar,married,secondary,yes,yes,no,telephone,8,jul,208,5,-1,unknown,no,7,1,1,1,1,1,0,1,3,0,-605.0,208.0
11810,27,admin.,single,secondary,no,no,yes,cellular,8,jul,290,1,-1,unknown,no,7,0,2,1,0,0,1,0,3,0,-400.0,290.0
11811,36,admin.,married,secondary,no,no,yes,cellular,8,jul,85,4,-1,unknown,no,7,0,1,1,0,0,1,0,3,0,68.0,85.0
11812,51,admin.,married,secondary,no,no,yes,cellular,8,jul,31,3,-1,unknown,no,7,0,1,1,0,0,1,0,3,0,38.0,31.0
11813,26,technician,single,tertiary,no,no,yes,cellular,8,jul,393,1,-1,unknown,no,7,9,2,2,0,0,1,0,3,0,291.0,393.0
11814,32,management,married,tertiary,yes,no,no,cellular,8,jul,82,1,-1,unknown,no,7,4,1,2,1,0,0,0,3,0,2.0,82.0
11815,58,retired,divorced,tertiary,no,yes,yes,cellular,8,jul,523,3,-1,unknown,no,7,5,0,2,0,1,1,0,3,0,264.0,523.0
11816,56,retired,married,tertiary,no,no,no,cellular,8,jul,136,2,-1,unknown,no,7,5,1,2,0,0,0,0,3,0,87.0,136.0
11817,25,blue-collar,single,secondary,yes,no,no,cellular,8,jul,152,1,-1,unknown,no,7,1,2,1,1,0,0,0,3,0,-220.0,152.0
11818,34,housemaid,married,secondary,no,yes,yes,cellular,8,jul,119,2,-1,unknown,no,7,3,1,1,0,1,1,0,3,0,-97.0,119.0
11820,29,services,single,secondary,no,no,no,cellular,8,jul,136,1,-1,unknown,no,7,7,2,1,0,0,0,0,3,0,1274.0,136.0
11822,46,management,single,tertiary,no,no,no,cellular,8,jul,85,1,-1,unknown,no,7,4,2,2,0,0,0,0,3,0,3.0,85.0
11823,32,blue-collar,married,primary,no,no,yes,cellular,8,jul,524,1,-1,unknown,no,7,1,1,0,0,0,1,0,3,0,642.0,524.0
11824,55,blue-collar,married,primary,no,no,no,telephone,8,jul,377,1,-1,unknown,no,7,1,1,0,0,0,0,1,3,0,137.0,377.0
11825,28,unemployed,married,secondary,no,no,no,cellular,8,jul,286,1,-1,unknown,no,7,10,1,1,0,0,0,0,3,0,455.0,286.0
11826,26,admin.,single,secondary,no,no,yes,cellular,8,jul,304,1,-1,unknown,no,7,0,2,1,0,0,1,0,3,0,-35.0,304.0
11827,55,management,married,secondary,no,no,no,cellular,8,jul,102,1,-1,unknown,no,7,4,1,1,0,0,0,0,3,0,51.0,102.0
11828,33,entrepreneur,married,secondary,yes,no,yes,cellular,8,jul,42,1,-1,unknown,no,7,2,1,1,1,0,1,0,3,0,-54.0,42.0
11829,29,housemaid,married,primary,no,no,yes,cellular,8,jul,240,1,-1,unknown,no,7,3,1,0,0,0,1,0,3,0,7.0,240.0
11831,55,entrepreneur,married,tertiary,no,no,yes,cellular,8,jul,215,1,-1,unknown,no,7,2,1,2,0,0,1,0,3,0,22.0,215.0
11832,25,admin.,single,secondary,no,no,yes,cellular,8,jul,238,3,-1,unknown,no,7,0,2,1,0,0,1,0,3,0,0.0,238.0
11833,28,admin.,single,secondary,no,no,yes,cellular,8,jul,136,1,-1,unknown,no,7,0,2,1,0,0,1,0,3,0,144.0,136.0
11834,56,blue-collar,married,primary,no,no,yes,cellular,8,jul,188,1,-1,unknown,no,7,1,1,0,0,0,1,0,3,0,175.0,188.0
11835,26,self-employed,single,secondary,no,no,no,cellular,8,jul,531,1,-1,unknown,yes,7,6,2,1,0,0,0,0,3,1,551.0,531.0
11836,33,admin.,single,tertiary,no,no,no,cellular,8,jul,217,1,-1,unknown,no,7,0,2,2,0,0,0,0,3,0,621.0,217.0
11837,55,retired,married,tertiary,no,no,yes,cellular,8,jul,256,1,-1,unknown,no,7,5,1,2,0,0,1,0,3,0,197.0,256.0
11838,25,technician,single,secondary,no,no,yes,cellular,8,jul,634,1,-1,unknown,yes,7,9,2,1,0,0,1,0,3,1,0.0,547.0
11839,38,admin.,married,secondary,no,no,yes,cellular,8,jul,124,1,-1,unknown,no,7,0,1,1,0,0,1,0,3,0,-14.0,124.0
11840,27,services,single,secondary,no,no,no,cellular,8,jul,260,1,-1,unknown,no,7,7,2,1,0,0,0,0,3,0,87.0,260.0
11841,58,retired,married,unknown,no,no,yes,cellular,8,jul,133,2,-1,unknown,no,7,5,1,3,0,0,1,0,3,0,-230.0,133.0
11842,25,blue-collar,married,secondary,no,no,yes,cellular,8,jul,460,3,-1,unknown,yes,7,1,1,1,0,0,1,0,3,1,101.0,460.0
11843,42,blue-collar,married,primary,no,no,yes,cellular,8,jul,113,1,-1,unknown,no,7,1,1,0,0,0,1,0,3,0,1556.0,113.0
11844,40,services,married,primary,no,no,yes,cellular,8,jul,166,1,-1,unknown,no,7,7,1,0,0,0,1,0,3,0,-45.0,166.0
11846,26,services,single,secondary,no,no,yes,cellular,8,jul,240,1,-1,unknown,no,7,7,2,1,0,0,1,0,3,0,-90.0,240.0
11847,59,retired,divorced,primary,no,no,yes,cellular,8,jul,116,1,-1,unknown,no,7,5,0,0,0,0,1,0,3,0,830.0,116.0
11848,59,services,divorced,secondary,no,no,yes,telephone,8,jul,176,1,-1,unknown,no,7,7,0,1,0,0,1,1,3,0,136.0,176.0
11849,34,admin.,single,tertiary,no,no,yes,cellular,8,jul,130,1,-1,unknown,no,7,0,2,2,0,0,1,0,3,0,-199.0,130.0
